label,seconds
music,335
music,336
music,337
music,338
music,339
music,340
music,341
music,342
music,343
music,344
music,345
music,346
music,347
music,348
music,349
music,350
music,351
music,352
music,353
music,354
music,355
music,356
music,357
music,358
music,359
music,360
music,361
music,362
music,363
music,364
music,365
music,366
music,367
music,368
music,369
music,370
music,371
music,372
music,373
music,374
music,375
music,376
music,377
music,378
music,379
music,380
music,381
music,382
music,383
music,384
music,385
music,386
music,387
music,388
music,389
music,390
music,391
music,392
music,393
music,394
music,395
music,396
music,397
music,398
music,399
music,400
music,401
music,402
music,403
music,404
music,405
music,406
music,407
music,408
music,409
music,410
music,411
music,412
music,413
music,414
music,415
music,416
music,417
music,418
music,419
music,420
music,421
music,422
music,423
music,424
music,425
music,426
music,427
music,428
music,429
music,430
music,431
music,432
music,433
music,434
music,435
music,436
music,437
music,438
music,439
music,440
music,441
music,442
music,443
music,444
music,445
music,446
music,447
music,448
music,449
music,450
music,451
music,452
music,453
music,454
music,455
music,456
music,457
music,458
music,459
music,460
music,461
music,462
music,463
music,464
music,465
music,466
music,467
music,468
music,469
music,470
music,471
music,472
music,473
music,474
music,475
music,476
music,477
music,478
music,479
music,480
music,481
music,482
music,483
music,484
music,485
music,486
music,487
music,488
music,489
music,490
music,491
music,492
music,493
music,494
music,495
music,496
music,497
speech,498
speech,499
speech,500
speech,501
speech,502
speech,503
speech,504
speech,505
speech,506
speech,507
speech,508
speech,509
speech,510
speech,511
speech,512
speech,513
speech,514
speech,515
speech,516
speech,517
speech,518
speech,519
speech,520
speech,521
speech,522
speech,523
speech,524
speech,525
music,526
music,527
music,528
music,529
music,530
music,531
music,532
music,533
music,534
music,535
music,536
music,537
music,538
music,539
music,540
music,541
music,542
music,543
music,544
music,545
music,546
music,547
music,548
music,549
music,550
music,551
music,552
music,553
music,554
music,555
music,556
music,557
music,558
music,559
music,560
music,561
music,562
music,563
music,564
music,565
music,566
music,567
music,568
music,569
music,570
music,571
music,572
music,573
music,574
music,575
music,576
music,577
music,578
music,579
music,580
music,581
music,582
music,583
music,584
music,585
music,586
music,587
music,588
music,589
music,590
music,591
music,592
music,593
music,594
music,595
music,596
music,597
music,598
music,599
music,600
music,601
music,602
music,603
music,604
music,605
music,606
music,607
music,608
music,609
music,610
music,611
music,612
music,613
music,614
music,615
music,616
music,617
music,618
music,619
music,620
music,621
music,622
music,623
music,624
music,625
music,626
music,627
music,628
music,629
music,630
music,631
music,632
music,633
music,634
music,635
music,636
music,637
music,638
music,639
music,640
music,641
music,642
music,643
music,644
music,645
music,646
music,647
music,648
music,649
music,650
music,651
music,652
music,653
music,654
music,655
music,656
music,657
music,658
music,659
music,660
music,661
music,662
music,663
music,664
music,665
music,666
music,667
music,668
music,669
music,670
music,671
music,672
music,673
music,674
music,675
music,676
music,677
music,678
music,679
music,680
music,681
music,682
music,683
music,684
music,685
music,686
music,687
music,688
music,689
music,690
music,691
music,692
music,693
music,694
music,695
music,696
music,697
music,698
music,699
music,700
music,701
music,702
music,703
music,704
music,705
music,706
music,707
music,708
music,709
music,710
music,711
music,712
music,713
music,714
music,715
music,716
music,717
music,718
music,719
music,720
music,721
music,722
music,723
music,724
music,725
music,726
music,727
music,728
music,729
music,730
music,731
music,732
music,733
music,734
music,735
music,736
music,737
music,738
music,739
music,740
music,741
music,742
music,743
music,744
music,745
music,746
music,747
music,748
music,749
music,750
music,751
music,752
music,753
music,754
music,755
music,756
music,757
music,758
music,759
music,760
music,761
music,762
music,763
music,764
music,765
music,766
music,767
music,768
music,769
music,770
music,771
music,772
music,773
music,774
music,775
music,776
music,777
music,778
music,779
music,780
music,781
music,782
music,783
music,784
music,785
music,786
music,787
music,788
music,789
music,790
music,791
music,792
music,793
music,794
music,795
music,796
music,797
music,798
music,799
music,800
music,801
music,802
music,803
music,804
speech,805
speech,806
speech,807
speech,808
speech,809
speech,810
speech,811
speech,812
speech,813
speech,814
speech,815
speech,816
speech,817
speech,818
speech,819
speech,820
speech,821
speech,822
speech,823
speech,824
speech,825
speech,826
speech,827
speech,828
speech,829
speech,830
speech,831
speech,832
speech,833
speech,834
speech,835
speech,836
speech,837
speech,838
speech,839
speech,840
speech,841
speech,842
speech,843
speech,844
speech,845
speech,846
speech,847
speech,848
speech,849
speech,850
speech,851
speech,852
speech,853
speech,854
speech,855
speech,856
speech,857
music,858
music,859
music,860
music,861
music,862
music,863
music,864
music,865
music,866
music,867
music,868
music,869
music,870
music,871
music,872
music,873
music,874
music,875
music,876
music,877
music,878
music,879
music,880
music,881
music,882
music,883
music,884
music,885
music,886
music,887
music,888
music,889
music,890
music,891
music,892
music,893
music,894
music,895
music,896
music,897
music,898
music,899
music,900
music,901
music,902
music,903
music,904
music,905
music,906
music,907
music,908
music,909
music,910
music,911
music,912
music,913
music,914
music,915
music,916
music,917
music,918
music,919
music,920
music,921
music,922
music,923
music,924
music,925
music,926
music,927
music,928
music,929
music,930
music,931
music,932
music,933
music,934
music,935
music,936
music,937
music,938
music,939
music,940
music,941
music,942
music,943
music,944
music,945
music,946
music,947
music,948
music,949
music,950
music,951
music,952
music,953
music,954
music,955
music,956
music,957
music,958
music,959
music,960
music,961
music,962
music,963
music,964
music,965
music,966
music,967
music,968
music,969
music,970
music,971
music,972
music,973
music,974
music,975
music,976
music,977
music,978
music,979
music,980
music,981
music,982
music,983
music,984
music,985
music,986
music,987
music,988
music,989
music,990
music,991
music,992
music,993
music,994
music,995
music,996
music,997
music,998
music,999
music,1000
music,1001
music,1002
music,1003
music,1004
music,1005
music,1006
music,1007
music,1008
music,1009
music,1010
music,1011
music,1012
music,1013
music,1014
music,1015
music,1016
music,1017
music,1018
music,1019
music,1020
music,1021
music,1022
music,1023
music,1024
music,1025
music,1026
music,1027
music,1028
music,1029
music,1030
music,1031
music,1032
music,1033
music,1034
music,1035
music,1036
music,1037
music,1038
music,1039
music,1040
music,1041
music,1042
music,1043
music,1044
music,1045
music,1046
music,1047
music,1048
music,1049
music,1050
music,1051
music,1052
music,1053
music,1054
music,1055
music,1056
music,1057
music,1058
music,1059
music,1060
music,1061
music,1062
music,1063
music,1064
music,1065
music,1066
music,1067
music,1068
music,1069
music,1070
music,1071
music,1072
music,1073
music,1074
music,1075
music,1076
music,1077
music,1078
music,1079
music,1080
music,1081
music,1082
music,1083
music,1084
music,1085
music,1086
music,1087
music,1088
music,1089
music,1090
music,1091
music,1092
music,1093
music,1094
music,1095
music,1096
music,1097
music,1098
music,1099
music,1100
music,1101
music,1102
music,1103
music,1104
music,1105
music,1106
music,1107
music,1108
music,1109
music,1110
music,1111
music,1112
music,1113
music,1114
music,1115
music,1116
music,1117
music,1118
music,1119
music,1120
music,1121
music,1122
music,1123
music,1124
music,1125
music,1126
music,1127
music,1128
music,1129
music,1130
music,1131
music,1132
music,1133
music,1134
music,1135
music,1136
music,1137
music,1138
music,1139
music,1140
music,1141
music,1142
music,1143
music,1144
music,1145
music,1146
music,1147
music,1148
music,1149
music,1150
music,1151
music,1152
music,1153
music,1154
music,1155
music,1156
music,1157
music,1158
music,1159
music,1160
music,1161
music,1162
speech,1163
speech,1164
speech,1165
speech,1166
speech,1167
speech,1168
speech,1169
speech,1170
speech,1171
speech,1172
speech,1173
speech,1174
speech,1175
speech,1176
speech,1177
speech,1178
speech,1179
speech,1180
speech,1181
speech,1182
speech,1183
speech,1184
speech,1185
speech,1186
speech,1187
speech,1188
speech,1189
speech,1190
speech,1191
speech,1192
speech,1193
speech,1194
speech,1195
speech,1196
speech,1197
speech,1198
speech,1199
speech,1200
speech,1201
speech,1202
speech,1203
speech,1204
speech,1205
speech,1206
speech,1207
speech,1208
speech,1209
speech,1210
speech,1211
speech,1212
speech,1213
speech,1214
speech,1215
speech,1216
speech,1217
music,1218
music,1219
music,1220
music,1221
music,1222
music,1223
music,1224
music,1225
music,1226
music,1227
music,1228
music,1229
music,1230
music,1231
music,1232
music,1233
music,1234
music,1235
music,1236
music,1237
music,1238
music,1239
music,1240
music,1241
music,1242
music,1243
music,1244
music,1245
music,1246
music,1247
music,1248
music,1249
music,1250
music,1251
music,1252
music,1253
music,1254
music,1255
music,1256
music,1257
music,1258
music,1259
music,1260
music,1261
music,1262
music,1263
music,1264
music,1265
music,1266
music,1267
music,1268
music,1269
music,1270
music,1271
music,1272
music,1273
music,1274
music,1275
music,1276
music,1277
music,1278
music,1279
music,1280
music,1281
music,1282
music,1283
music,1284
music,1285
music,1286
music,1287
music,1288
music,1289
music,1290
music,1291
music,1292
music,1293
music,1294
music,1295
music,1296
music,1297
music,1298
music,1299
music,1300
music,1301
music,1302
music,1303
music,1304
music,1305
music,1306
music,1307
music,1308
music,1309
music,1310
music,1311
music,1312
music,1313
music,1314
music,1315
music,1316
music,1317
music,1318
music,1319
music,1320
music,1321
music,1322
music,1323
music,1324
music,1325
music,1326
music,1327
music,1328
music,1329
music,1330
music,1331
music,1332
music,1333
music,1334
music,1335
music,1336
music,1337
music,1338
music,1339
music,1340
music,1341
music,1342
music,1343
music,1344
music,1345
music,1346
music,1347
music,1348
music,1349
music,1350
music,1351
music,1352
music,1353
music,1354
music,1355
music,1356
music,1357
music,1358
music,1359
music,1360
music,1361
music,1362
music,1363
music,1364
music,1365
music,1366
music,1367
music,1368
music,1369
music,1370
music,1371
music,1372
music,1373
music,1374
music,1375
music,1376
music,1377
music,1378
music,1379
music,1380
music,1381
music,1382
music,1383
music,1384
music,1385
music,1386
music,1387
music,1388
music,1389
music,1390
speech,1391
speech,1392
speech,1393
speech,1394
speech,1395
speech,1396
speech,1397
speech,1398
speech,1399
speech,1400
speech,1401
speech,1402
speech,1403
speech,1404
speech,1405
speech,1406
speech,1407
speech,1408
speech,1409
speech,1410
speech,1411
speech,1412
speech,1413
speech,1414
speech,1415
speech,1416
speech,1417
speech,1418
speech,1419
speech,1420
speech,1421
speech,1422
speech,1423
speech,1424
speech,1425
speech,1426
speech,1427
speech,1428
speech,1429
speech,1430
speech,1431
speech,1432
speech,1433
speech,1434
music,1435
music,1436
music,1437
music,1438
music,1439
music,1440
music,1441
music,1442
music,1443
music,1444
music,1445
music,1446
music,1447
music,1448
music,1449
music,1450
music,1451
music,1452
music,1453
music,1454
music,1455
music,1456
music,1457
music,1458
music,1459
music,1460
music,1461
music,1462
music,1463
music,1464
music,1465
music,1466
music,1467
music,1468
music,1469
music,1470
music,1471
music,1472
music,1473
music,1474
music,1475
music,1476
music,1477
music,1478
music,1479
music,1480
music,1481
music,1482
music,1483
music,1484
music,1485
music,1486
music,1487
music,1488
music,1489
music,1490
music,1491
music,1492
music,1493
music,1494
music,1495
music,1496
music,1497
music,1498
music,1499
music,1500
music,1501
music,1502
music,1503
music,1504
music,1505
music,1506
music,1507
music,1508
music,1509
music,1510
music,1511
music,1512
music,1513
music,1514
music,1515
music,1516
music,1517
music,1518
music,1519
music,1520
music,1521
music,1522
music,1523
music,1524
music,1525
music,1526
music,1527
music,1528
music,1529
music,1530
music,1531
music,1532
music,1533
music,1534
music,1535
music,1536
music,1537
music,1538
music,1539
music,1540
music,1541
music,1542
music,1543
music,1544
music,1545
music,1546
music,1547
music,1548
music,1549
music,1550
music,1551
music,1552
music,1553
music,1554
music,1555
music,1556
music,1557
music,1558
music,1559
music,1560
music,1561
music,1562
music,1563
music,1564
music,1565
music,1566
music,1567
music,1568
music,1569
music,1570
music,1571
music,1572
music,1573
music,1574
music,1575
music,1576
music,1577
music,1578
music,1579
music,1580
music,1581
music,1582
music,1583
music,1584
music,1585
music,1586
music,1587
music,1588
music,1589
music,1590
music,1591
music,1592
music,1593
music,1594
music,1595
music,1596
music,1597
music,1598
music,1599
music,1600
music,1601
music,1602
music,1603
music,1604
music,1605
music,1606
music,1607
music,1608
music,1609
music,1610
music,1611
music,1612
music,1613
music,1614
music,1615
music,1616
music,1617
music,1618
music,1619
music,1620
music,1621
music,1622
music,1623
music,1624
music,1625
music,1626
music,1627
music,1628
music,1629
music,1630
music,1631
music,1632
music,1633
music,1634
music,1635
music,1636
music,1637
music,1638
music,1639
music,1640
music,1641
music,1642
music,1643
music,1644
music,1645
music,1646
music,1647
music,1648
music,1649
music,1650
music,1651
music,1652
music,1653
music,1654
music,1655
music,1656
music,1657
music,1658
music,1659
music,1660
music,1661
music,1662
music,1663
music,1664
music,1665
music,1666
music,1667
music,1668
music,1669
music,1670
music,1671
music,1672
music,1673
music,1674
music,1675
music,1676
music,1677
music,1678
music,1679
music,1680
music,1681
music,1682
music,1683
music,1684
music,1685
music,1686
music,1687
music,1688
music,1689
music,1690
music,1691
music,1692
music,1693
music,1694
music,1695
music,1696
music,1697
music,1698
music,1699
music,1700
music,1701
music,1702
speech,1703
speech,1704
speech,1705
speech,1706
speech,1707
speech,1708
speech,1709
speech,1710
speech,1711
speech,1712
speech,1713
speech,1714
speech,1715
speech,1716
speech,1717
speech,1718
speech,1719
speech,1720
speech,1721
speech,1722
speech,1723
speech,1724
speech,1725
speech,1726
speech,1727
speech,1728
speech,1729
speech,1730
speech,1731
speech,1732
speech,1733
speech,1734
speech,1735
speech,1736
speech,1737
speech,1738
speech,1739
speech,1740
speech,1741
speech,1742
speech,1743
speech,1744
speech,1745
speech,1746
speech,1747
speech,1748
speech,1749
speech,1750
speech,1751
speech,1752
speech,1753
speech,1754
speech,1755
speech,1756
speech,1757
speech,1758
speech,1759
speech,1760
speech,1761
speech,1762
speech,1763
speech,1764
speech,1765
speech,1766
speech,1767
speech,1768
speech,1769
speech,1770
speech,1771
speech,1772
speech,1773
speech,1774
speech,1775
speech,1776
speech,1777
speech,1778
speech,1779
speech,1780
speech,1781
speech,1782
speech,1783
speech,1784
speech,1785
speech,1786
speech,1787
speech,1788
speech,1789
speech,1790
speech,1791
speech,1792
speech,1793
speech,1794
speech,1795
speech,1796
speech,1797
speech,1798
speech,1799
speech,1800
speech,1801
speech,1802
speech,1803
speech,1804
speech,1805
speech,1806
speech,1807
speech,1808
speech,1809
speech,1810
speech,1811
speech,1812
speech,1813
speech,1814
speech,1815
speech,1816
speech,1817
speech,1818
speech,1819
speech,1820
speech,1821
speech,1822
speech,1823
speech,1824
speech,1825
speech,1826
music,1827
music,1828
music,1829
music,1830
music,1831
music,1832
music,1833
music,1834
music,1835
music,1836
music,1837
music,1838
music,1839
music,1840
music,1841
music,1842
music,1843
music,1844
music,1845
music,1846
music,1847
music,1848
music,1849
music,1850
music,1851
music,1852
music,1853
music,1854
music,1855
music,1856
music,1857
music,1858
music,1859
music,1860
music,1861
music,1862
music,1863
music,1864
music,1865
music,1866
music,1867
music,1868
music,1869
music,1870
music,1871
music,1872
music,1873
music,1874
music,1875
music,1876
music,1877
music,1878
music,1879
music,1880
music,1881
music,1882
music,1883
music,1884
music,1885
music,1886
music,1887
music,1888
music,1889
music,1890
music,1891
music,1892
music,1893
music,1894
music,1895
music,1896
music,1897
music,1898
music,1899
music,1900
music,1901
music,1902
music,1903
music,1904
music,1905
music,1906
music,1907
music,1908
music,1909
music,1910
music,1911
music,1912
music,1913
music,1914
music,1915
music,1916
music,1917
music,1918
music,1919
music,1920
music,1921
music,1922
music,1923
music,1924
music,1925
music,1926
music,1927
music,1928
music,1929
music,1930
music,1931
music,1932
music,1933
music,1934
music,1935
music,1936
music,1937
music,1938
music,1939
music,1940
music,1941
music,1942
music,1943
music,1944
music,1945
music,1946
music,1947
music,1948
music,1949
music,1950
music,1951
music,1952
music,1953
music,1954
music,1955
music,1956
music,1957
music,1958
music,1959
music,1960
music,1961
music,1962
music,1963
music,1964
music,1965
music,1966
music,1967
music,1968
music,1969
music,1970
music,1971
music,1972
music,1973
music,1974
music,1975
music,1976
music,1977
music,1978
music,1979
music,1980
music,1981
music,1982
music,1983
music,1984
music,1985
music,1986
music,1987
music,1988
speech,1989
speech,1990
speech,1991
speech,1992
speech,1993
speech,1994
speech,1995
speech,1996
speech,1997
speech,1998
speech,1999
speech,2000
speech,2001
speech,2002
speech,2003
speech,2004
speech,2005
speech,2006
speech,2007
speech,2008
speech,2009
speech,2010
speech,2011
speech,2012
speech,2013
speech,2014
speech,2015
speech,2016
speech,2017
speech,2018
speech,2019
speech,2020
speech,2021
speech,2022
speech,2023
speech,2024
speech,2025
speech,2026
speech,2027
speech,2028
speech,2029
speech,2030
speech,2031
speech,2032
speech,2033
speech,2034
speech,2035
speech,2036
speech,2037
speech,2038
speech,2039
speech,2040
speech,2041
speech,2042
speech,2043
speech,2044
speech,2045
speech,2046
speech,2047
speech,2048
speech,2049
speech,2050
speech,2051
speech,2052
speech,2053
speech,2054
speech,2055
speech,2056
speech,2057
speech,2058
speech,2059
speech,2060
speech,2061
speech,2062
speech,2063
speech,2064
speech,2065
music,2066
music,2067
music,2068
music,2069
music,2070
music,2071
music,2072
music,2073
music,2074
music,2075
music,2076
music,2077
music,2078
music,2079
music,2080
music,2081
music,2082
music,2083
music,2084
music,2085
music,2086
music,2087
music,2088
music,2089
music,2090
music,2091
music,2092
music,2093
music,2094
music,2095
music,2096
music,2097
music,2098
music,2099
music,2100
music,2101
music,2102
music,2103
music,2104
music,2105
music,2106
music,2107
music,2108
music,2109
music,2110
music,2111
music,2112
music,2113
music,2114
music,2115
music,2116
music,2117
music,2118
music,2119
music,2120
music,2121
music,2122
music,2123
music,2124
music,2125
music,2126
music,2127
music,2128
music,2129
music,2130
music,2131
music,2132
music,2133
music,2134
music,2135
music,2136
music,2137
music,2138
music,2139
music,2140
music,2141
music,2142
music,2143
music,2144
music,2145
music,2146
music,2147
music,2148
music,2149
music,2150
music,2151
music,2152
music,2153
music,2154
music,2155
music,2156
music,2157
music,2158
music,2159
music,2160
music,2161
music,2162
music,2163
music,2164
music,2165
music,2166
music,2167
music,2168
music,2169
music,2170
music,2171
music,2172
music,2173
music,2174
music,2175
music,2176
music,2177
music,2178
music,2179
music,2180
music,2181
music,2182
music,2183
music,2184
music,2185
music,2186
music,2187
music,2188
music,2189
music,2190
music,2191
music,2192
music,2193
music,2194
music,2195
music,2196
music,2197
music,2198
music,2199
music,2200
music,2201
music,2202
music,2203
music,2204
music,2205
music,2206
music,2207
music,2208
music,2209
music,2210
music,2211
music,2212
music,2213
music,2214
music,2215
music,2216
music,2217
music,2218
music,2219
music,2220
music,2221
music,2222
music,2223
music,2224
music,2225
music,2226
music,2227
music,2228
music,2229
music,2230
music,2231
music,2232
music,2233
music,2234
music,2235
music,2236
music,2237
music,2238
music,2239
music,2240
music,2241
music,2242
music,2243
music,2244
music,2245
music,2246
music,2247
music,2248
music,2249
music,2250
music,2251
music,2252
music,2253
music,2254
music,2255
music,2256
music,2257
music,2258
music,2259
music,2260
music,2261
music,2262
music,2263
music,2264
music,2265
music,2266
music,2267
music,2268
music,2269
music,2270
music,2271
music,2272
music,2273
music,2274
music,2275
music,2276
music,2277
music,2278
music,2279
music,2280
music,2281
music,2282
music,2283
music,2284
music,2285
music,2286
music,2287
music,2288
music,2289
music,2290
music,2291
music,2292
music,2293
music,2294
music,2295
music,2296
music,2297
music,2298
music,2299
music,2300
music,2301
music,2302
music,2303
music,2304
music,2305
music,2306
music,2307
music,2308
music,2309
music,2310
music,2311
music,2312
music,2313
music,2314
music,2315
music,2316
music,2317
music,2318
music,2319
music,2320
music,2321
music,2322
music,2323
music,2324
music,2325
music,2326
music,2327
music,2328
music,2329
music,2330
music,2331
music,2332
music,2333
music,2334
music,2335
music,2336
music,2337
music,2338
music,2339
music,2340
music,2341
music,2342
music,2343
music,2344
music,2345
music,2346
music,2347
music,2348
music,2349
music,2350
music,2351
music,2352
music,2353
music,2354
music,2355
music,2356
music,2357
music,2358
music,2359
music,2360
speech,2361
speech,2362
speech,2363
speech,2364
speech,2365
speech,2366
speech,2367
speech,2368
speech,2369
speech,2370
speech,2371
speech,2372
speech,2373
speech,2374
speech,2375
speech,2376
speech,2377
speech,2378
speech,2379
speech,2380
speech,2381
speech,2382
speech,2383
speech,2384
speech,2385
speech,2386
speech,2387
speech,2388
speech,2389
speech,2390
speech,2391
speech,2392
speech,2393
speech,2394
speech,2395
speech,2396
speech,2397
speech,2398
speech,2399
speech,2400
speech,2401
speech,2402
speech,2403
speech,2404
speech,2405
speech,2406
speech,2407
speech,2408
speech,2409
speech,2410
speech,2411
speech,2412
speech,2413
speech,2414
speech,2415
speech,2416
speech,2417
speech,2418
speech,2419
speech,2420
speech,2421
speech,2422
speech,2423
speech,2424
speech,2425
speech,2426
speech,2427
speech,2428
speech,2429
speech,2430
speech,2431
speech,2432
speech,2433
speech,2434
speech,2435
speech,2436
speech,2437
speech,2438
speech,2439
speech,2440
speech,2441
speech,2442
speech,2443
speech,2444
speech,2445
speech,2446
speech,2447
speech,2448
speech,2449
speech,2450
speech,2451
speech,2452
speech,2453
speech,2454
speech,2455
speech,2456
speech,2457
speech,2458
speech,2459
speech,2460
speech,2461
speech,2462
speech,2463
speech,2464
speech,2465
speech,2466
music,2467
music,2468
music,2469
music,2470
music,2471
music,2472
music,2473
music,2474
music,2475
music,2476
music,2477
music,2478
music,2479
music,2480
music,2481
music,2482
music,2483
music,2484
music,2485
music,2486
music,2487
music,2488
music,2489
music,2490
music,2491
music,2492
music,2493
music,2494
music,2495
music,2496
music,2497
music,2498
music,2499
music,2500
music,2501
music,2502
music,2503
music,2504
music,2505
music,2506
music,2507
music,2508
music,2509
music,2510
music,2511
music,2512
music,2513
music,2514
music,2515
music,2516
music,2517
music,2518
music,2519
music,2520
music,2521
music,2522
music,2523
music,2524
music,2525
music,2526
music,2527
music,2528
music,2529
music,2530
music,2531
music,2532
music,2533
music,2534
music,2535
music,2536
music,2537
music,2538
music,2539
music,2540
music,2541
music,2542
music,2543
music,2544
music,2545
music,2546
music,2547
music,2548
music,2549
music,2550
music,2551
music,2552
music,2553
music,2554
music,2555
music,2556
music,2557
music,2558
music,2559
music,2560
music,2561
music,2562
music,2563
music,2564
music,2565
music,2566
music,2567
music,2568
music,2569
music,2570
music,2571
music,2572
music,2573
music,2574
music,2575
music,2576
music,2577
music,2578
music,2579
music,2580
music,2581
music,2582
music,2583
music,2584
music,2585
music,2586
music,2587
music,2588
music,2589
music,2590
music,2591
music,2592
music,2593
music,2594
music,2595
music,2596
music,2597
music,2598
music,2599
music,2600
music,2601
music,2602
music,2603
music,2604
music,2605
music,2606
music,2607
music,2608
music,2609
music,2610
music,2611
music,2612
music,2613
music,2614
music,2615
music,2616
music,2617
music,2618
music,2619
music,2620
music,2621
music,2622
music,2623
music,2624
music,2625
music,2626
music,2627
music,2628
music,2629
music,2630
music,2631
music,2632
music,2633
music,2634
music,2635
music,2636
music,2637
music,2638
music,2639
music,2640
music,2641
music,2642
music,2643
music,2644
music,2645
music,2646
music,2647
music,2648
music,2649
music,2650
music,2651
music,2652
music,2653
music,2654
music,2655
music,2656
music,2657
music,2658
music,2659
music,2660
music,2661
music,2662
music,2663
music,2664
music,2665
music,2666
music,2667
music,2668
music,2669
music,2670
music,2671
music,2672
music,2673
music,2674
music,2675
music,2676
music,2677
music,2678
music,2679
music,2680
music,2681
music,2682
music,2683
music,2684
music,2685
music,2686
music,2687
music,2688
music,2689
music,2690
music,2691
music,2692
music,2693
music,2694
music,2695
music,2696
music,2697
music,2698
music,2699
music,2700
music,2701
music,2702
music,2703
music,2704
music,2705
music,2706
music,2707
music,2708
music,2709
music,2710
music,2711
music,2712
music,2713
music,2714
music,2715
music,2716
music,2717
music,2718
music,2719
music,2720
music,2721
music,2722
music,2723
music,2724
music,2725
music,2726
music,2727
music,2728
music,2729
music,2730
music,2731
music,2732
music,2733
music,2734
music,2735
music,2736
music,2737
music,2738
music,2739
music,2740
music,2741
music,2742
music,2743
music,2744
music,2745
music,2746
music,2747
music,2748
music,2749
music,2750
music,2751
music,2752
music,2753
music,2754
music,2755
music,2756
music,2757
music,2758
music,2759
music,2760
music,2761
music,2762
music,2763
music,2764
music,2765
music,2766
music,2767
music,2768
music,2769
music,2770
music,2771
music,2772
music,2773
music,2774
music,2775
music,2776
music,2777
music,2778
music,2779
music,2780
music,2781
music,2782
music,2783
music,2784
music,2785
music,2786
music,2787
music,2788
music,2789
music,2790
music,2791
music,2792
music,2793
music,2794
music,2795
music,2796
music,2797
music,2798
music,2799
music,2800
music,2801
music,2802
music,2803
music,2804
music,2805
music,2806
music,2807
music,2808
music,2809
music,2810
music,2811
music,2812
music,2813
music,2814
music,2815
music,2816
music,2817
music,2818
speech,2819
speech,2820
speech,2821
speech,2822
speech,2823
speech,2824
speech,2825
speech,2826
speech,2827
speech,2828
speech,2829
speech,2830
speech,2831
speech,2832
speech,2833
speech,2834
speech,2835
speech,2836
speech,2837
speech,2838
speech,2839
speech,2840
speech,2841
speech,2842
speech,2843
speech,2844
speech,2845
speech,2846
speech,2847
speech,2848
speech,2849
speech,2850
speech,2851
speech,2852
speech,2853
speech,2854
speech,2855
speech,2856
speech,2857
speech,2858
speech,2859
speech,2860
speech,2861
speech,2862
speech,2863
speech,2864
speech,2865
speech,2866
speech,2867
speech,2868
